user_id,segment_id,segment_name,lifecycle_stage,lifecycle_day,churn_risk,activeness_score,freq_band,n_notifs_today,primary_window,secondary_window,guardrail_uninstall_rate_pct,frequency_strategy,notif_1_template_id,notif_1_time,notif_1_channel,notif_2_template_id,notif_2_time,notif_2_channel,notif_3_template_id,notif_3_time,notif_3_channel,notif_4_template_id,notif_4_time,notif_4_channel,notif_5_template_id,notif_5_time,notif_5_channel,notif_6_template_id,notif_6_time,notif_6_channel,notif_7_template_id,notif_7_time,notif_7_channel,notif_8_template_id,notif_8_time,notif_8_channel,notif_9_template_id,notif_9_time,notif_9_channel
SYN_00608,SEG_01_TRI_HIG,Low Activity Users,trial,1,high,0.181,low_active,3,afternoon,late_afternoon,1.886,"Conservative, avoid fatigue",TMPL_0047,13:00,push,TMPL_0047,16:00,push,TMPL_0047,13:00,push,,,,,,,,,,,,,,,,,,
SYN_00609,SEG_00_PAI_MED,Moderately Active Users,paid,53,medium,0.463,moderate_active,5,late_afternoon,afternoon,0.674,Balanced approach,TMPL_0012,16:00,push,TMPL_0012,13:00,push,TMPL_0012,16:00,push,TMPL_0012,13:00,push,TMPL_0012,16:00,push,,,,,,,,,,,,
SYN_00610,SEG_00_PAI_MED,Moderately Active Users,paid,38,medium,0.377,low_active,3,late_afternoon,afternoon,0.674,"Conservative, avoid fatigue",TMPL_0012,16:00,push,TMPL_0012,13:00,push,TMPL_0012,16:00,push,,,,,,,,,,,,,,,,,,
SYN_00611,SEG_00_TRI_HIG,Moderately Active Users,trial,0,high,0.337,low_active,1,late_afternoon,afternoon,2.096,"Conservative, avoid fatigue [GUARDRAIL APPLIED]",TMPL_0017,16:00,push,,,,,,,,,,,,,,,,,,,,,,,,
SYN_00612,SEG_00_TRI_HIG,Moderately Active Users,trial,10,high,0.317,low_active,1,late_afternoon,afternoon,2.096,"Conservative, avoid fatigue [GUARDRAIL APPLIED]",TMPL_0017,16:00,push,,,,,,,,,,,,,,,,,,,,,,,,
SYN_00613,SEG_00_TRI_HIG,Moderately Active Users,trial,2,high,0.227,low_active,1,late_afternoon,afternoon,2.096,"Conservative, avoid fatigue [GUARDRAIL APPLIED]",TMPL_0017,16:00,push,,,,,,,,,,,,,,,,,,,,,,,,
SYN_00614,SEG_01_CHU_CRI,Low Activity Users,churned,139,critical,0.052,low_active,3,afternoon,early_morning,1.83,"Conservative, avoid fatigue",TMPL_0030,13:00,push,TMPL_0030,07:00,push,TMPL_0026,13:00,push,,,,,,,,,,,,,,,,,,
SYN_00615,SEG_01_INA_CRI,Low Activity Users,inactive,69,critical,0.034,low_active,3,night,mid_morning,1.842,"Conservative, avoid fatigue",TMPL_0037,22:00,push,TMPL_0037,10:00,push,TMPL_0037,22:00,push,,,,,,,,,,,,,,,,,,
SYN_00616,SEG_00_TRI_HIG,Moderately Active Users,trial,0,high,0.181,low_active,1,late_afternoon,afternoon,2.096,"Conservative, avoid fatigue [GUARDRAIL APPLIED]",TMPL_0017,16:00,push,,,,,,,,,,,,,,,,,,,,,,,,
SYN_00617,SEG_01_CHU_CRI,Low Activity Users,churned,138,critical,0.022,low_active,3,afternoon,early_morning,1.83,"Conservative, avoid fatigue",TMPL_0028,13:00,push,TMPL_0028,07:00,push,TMPL_0027,13:00,push,,,,,,,,,,,,,,,,,,
SYN_00618,SEG_01_INA_CRI,Low Activity Users,inactive,35,critical,0.007,low_active,3,night,mid_morning,1.842,"Conservative, avoid fatigue",TMPL_0037,22:00,push,TMPL_0037,10:00,push,TMPL_0037,22:00,push,,,,,,,,,,,,,,,,,,
SYN_00619,SEG_00_PAI_LOW,Moderately Active Users,paid,36,low,0.771,high_active,8,late_afternoon,afternoon,1.614,Maximum engagement,TMPL_0006,16:00,push,TMPL_0009,13:00,push,TMPL_0007,16:00,push,TMPL_0010,13:00,push,TMPL_0010,16:00,push,TMPL_0010,13:00,push,TMPL_0006,16:00,push,TMPL_0007,13:00,push,,,
SYN_00620,SEG_00_PAI_LOW,Moderately Active Users,paid,46,low,0.747,high_active,8,late_afternoon,afternoon,1.614,Maximum engagement,TMPL_0008,16:00,push,TMPL_0007,13:00,push,TMPL_0008,16:00,push,TMPL_0006,13:00,push,TMPL_0006,16:00,push,TMPL_0007,13:00,push,TMPL_0009,16:00,push,TMPL_0008,13:00,push,,,
SYN_00621,SEG_00_TRI_MED,Moderately Active Users,trial,0,medium,0.349,low_active,3,late_afternoon,evening,0.486,"Conservative, avoid fatigue",TMPL_0025,16:00,push,TMPL_0023,19:00,push,TMPL_0025,16:00,push,,,,,,,,,,,,,,,,,,
SYN_00622,SEG_00_PAI_LOW,Moderately Active Users,paid,101,low,0.482,moderate_active,5,late_afternoon,afternoon,1.614,Balanced approach,TMPL_0010,16:00,push,TMPL_0006,13:00,push,TMPL_0010,16:00,push,TMPL_0009,13:00,push,TMPL_0010,16:00,push,,,,,,,,,,,,
SYN_00623,SEG_00_PAI_LOW,Moderately Active Users,paid,131,low,0.59,moderate_active,5,late_afternoon,afternoon,1.614,Balanced approach,TMPL_0007,16:00,push,TMPL_0007,13:00,push,TMPL_0008,16:00,push,TMPL_0008,13:00,push,TMPL_0006,16:00,push,,,,,,,,,,,,
SYN_00624,SEG_00_PAI_MED,Moderately Active Users,paid,9,medium,0.482,moderate_active,5,late_afternoon,afternoon,0.674,Balanced approach,TMPL_0012,16:00,push,TMPL_0012,13:00,push,TMPL_0012,16:00,push,TMPL_0012,13:00,push,TMPL_0012,16:00,push,,,,,,,,,,,,
SYN_00625,SEG_00_TRI_HIG,Moderately Active Users,trial,6,high,0.133,low_active,1,late_afternoon,afternoon,2.096,"Conservative, avoid fatigue [GUARDRAIL APPLIED]",TMPL_0017,16:00,push,,,,,,,,,,,,,,,,,,,,,,,,
SYN_00626,SEG_00_PAI_MED,Moderately Active Users,paid,83,medium,0.328,low_active,3,late_afternoon,afternoon,0.674,"Conservative, avoid fatigue",TMPL_0012,16:00,push,TMPL_0012,13:00,push,TMPL_0012,16:00,push,,,,,,,,,,,,,,,,,,
SYN_00627,SEG_00_PAI_LOW,Moderately Active Users,paid,115,low,0.503,moderate_active,5,late_afternoon,afternoon,1.614,Balanced approach,TMPL_0006,16:00,push,TMPL_0006,13:00,push,TMPL_0009,16:00,push,TMPL_0010,13:00,push,TMPL_0009,16:00,push,,,,,,,,,,,,
SYN_00628,SEG_01_INA_CRI,Low Activity Users,inactive,85,critical,0.012,low_active,3,night,mid_morning,1.842,"Conservative, avoid fatigue",TMPL_0037,22:00,push,TMPL_0037,10:00,push,TMPL_0037,22:00,push,,,,,,,,,,,,,,,,,,
SYN_00629,SEG_00_TRI_HIG,Moderately Active Users,trial,17,high,0.306,low_active,1,late_afternoon,afternoon,2.096,"Conservative, avoid fatigue [GUARDRAIL APPLIED]",TMPL_0017,16:00,push,,,,,,,,,,,,,,,,,,,,,,,,
SYN_00630,SEG_00_PAI_LOW,Moderately Active Users,paid,27,low,0.632,moderate_active,5,late_afternoon,afternoon,1.614,Balanced approach,TMPL_0010,16:00,push,TMPL_0009,13:00,push,TMPL_0009,16:00,push,TMPL_0009,13:00,push,TMPL_0009,16:00,push,,,,,,,,,,,,
SYN_00631,SEG_01_CHU_CRI,Low Activity Users,churned,98,critical,0.044,low_active,3,afternoon,early_morning,1.83,"Conservative, avoid fatigue",TMPL_0027,13:00,push,TMPL_0029,07:00,push,TMPL_0028,13:00,push,,,,,,,,,,,,,,,,,,
SYN_00632,SEG_00_PAI_HIG,Moderately Active Users,paid,89,high,0.266,low_active,1,afternoon,evening,2.148,"Conservative, avoid fatigue [GUARDRAIL APPLIED]",TMPL_0004,13:00,push,,,,,,,,,,,,,,,,,,,,,,,,
SYN_00633,SEG_00_PAI_LOW,Moderately Active Users,paid,123,low,0.612,moderate_active,5,late_afternoon,afternoon,1.614,Balanced approach,TMPL_0010,16:00,push,TMPL_0006,13:00,push,TMPL_0008,16:00,push,TMPL_0006,13:00,push,TMPL_0006,16:00,push,,,,,,,,,,,,
SYN_00634,SEG_00_PAI_MED,Moderately Active Users,paid,40,medium,0.482,moderate_active,5,late_afternoon,afternoon,0.674,Balanced approach,TMPL_0012,16:00,push,TMPL_0012,13:00,push,TMPL_0012,16:00,push,TMPL_0012,13:00,push,TMPL_0012,16:00,push,,,,,,,,,,,,
SYN_00635,SEG_00_PAI_LOW,Moderately Active Users,paid,81,low,0.486,moderate_active,5,late_afternoon,afternoon,1.614,Balanced approach,TMPL_0008,16:00,push,TMPL_0010,13:00,push,TMPL_0010,16:00,push,TMPL_0009,13:00,push,TMPL_0009,16:00,push,,,,,,,,,,,,
SYN_00636,SEG_01_INA_CRI,Low Activity Users,inactive,25,critical,0.026,low_active,3,night,mid_morning,1.842,"Conservative, avoid fatigue",TMPL_0037,22:00,push,TMPL_0037,10:00,push,TMPL_0037,22:00,push,,,,,,,,,,,,,,,,,,
SYN_00637,SEG_00_PAI_LOW,Moderately Active Users,paid,80,low,0.461,moderate_active,5,late_afternoon,afternoon,1.614,Balanced approach,TMPL_0006,16:00,push,TMPL_0008,13:00,push,TMPL_0010,16:00,push,TMPL_0010,13:00,push,TMPL_0006,16:00,push,,,,,,,,,,,,
SYN_00638,SEG_00_TRI_HIG,Moderately Active Users,trial,0,high,0.333,low_active,1,late_afternoon,afternoon,2.096,"Conservative, avoid fatigue [GUARDRAIL APPLIED]",TMPL_0017,16:00,push,,,,,,,,,,,,,,,,,,,,,,,,
SYN_00639,SEG_00_PAI_LOW,Moderately Active Users,paid,87,low,0.568,moderate_active,5,late_afternoon,afternoon,1.614,Balanced approach,TMPL_0008,16:00,push,TMPL_0010,13:00,push,TMPL_0007,16:00,push,TMPL_0006,13:00,push,TMPL_0008,16:00,push,,,,,,,,,,,,
SYN_00640,SEG_00_PAI_LOW,Moderately Active Users,paid,13,low,0.585,moderate_active,5,late_afternoon,afternoon,1.614,Balanced approach,TMPL_0008,16:00,push,TMPL_0010,13:00,push,TMPL_0010,16:00,push,TMPL_0006,13:00,push,TMPL_0010,16:00,push,,,,,,,,,,,,
SYN_00641,SEG_00_TRI_HIG,Moderately Active Users,trial,0,high,0.339,low_active,1,late_afternoon,afternoon,2.096,"Conservative, avoid fatigue [GUARDRAIL APPLIED]",TMPL_0017,16:00,push,,,,,,,,,,,,,,,,,,,,,,,,
SYN_00642,SEG_00_PAI_LOW,Moderately Active Users,paid,53,low,0.567,moderate_active,5,late_afternoon,afternoon,1.614,Balanced approach,TMPL_0010,16:00,push,TMPL_0007,13:00,push,TMPL_0007,16:00,push,TMPL_0008,13:00,push,TMPL_0006,16:00,push,,,,,,,,,,,,
SYN_00643,SEG_00_PAI_LOW,Moderately Active Users,paid,105,low,0.497,moderate_active,5,late_afternoon,afternoon,1.614,Balanced approach,TMPL_0006,16:00,push,TMPL_0009,13:00,push,TMPL_0009,16:00,push,TMPL_0008,13:00,push,TMPL_0007,16:00,push,,,,,,,,,,,,
SYN_00644,SEG_00_PAI_LOW,Moderately Active Users,paid,108,low,0.55,moderate_active,5,late_afternoon,afternoon,1.614,Balanced approach,TMPL_0007,16:00,push,TMPL_0008,13:00,push,TMPL_0008,16:00,push,TMPL_0007,13:00,push,TMPL_0008,16:00,push,,,,,,,,,,,,
SYN_00645,SEG_00_TRI_HIG,Moderately Active Users,trial,1,high,0.353,low_active,1,late_afternoon,afternoon,2.096,"Conservative, avoid fatigue [GUARDRAIL APPLIED]",TMPL_0017,16:00,push,,,,,,,,,,,,,,,,,,,,,,,,
SYN_00646,SEG_00_TRI_HIG,Moderately Active Users,trial,0,high,0.142,low_active,1,late_afternoon,afternoon,2.096,"Conservative, avoid fatigue [GUARDRAIL APPLIED]",TMPL_0017,16:00,push,,,,,,,,,,,,,,,,,,,,,,,,
SYN_00647,SEG_00_PAI_LOW,Moderately Active Users,paid,138,low,0.668,moderate_active,5,late_afternoon,afternoon,1.614,Balanced approach,TMPL_0007,16:00,push,TMPL_0009,13:00,push,TMPL_0006,16:00,push,TMPL_0009,13:00,push,TMPL_0010,16:00,push,,,,,,,,,,,,
SYN_00648,SEG_01_CHU_CRI,Low Activity Users,churned,134,critical,0.084,low_active,3,afternoon,early_morning,1.83,"Conservative, avoid fatigue",TMPL_0030,13:00,push,TMPL_0028,07:00,push,TMPL_0027,13:00,push,,,,,,,,,,,,,,,,,,
SYN_00649,SEG_00_PAI_MED,Moderately Active Users,paid,18,medium,0.463,moderate_active,5,late_afternoon,afternoon,0.674,Balanced approach,TMPL_0012,16:00,push,TMPL_0012,13:00,push,TMPL_0012,16:00,push,TMPL_0012,13:00,push,TMPL_0012,16:00,push,,,,,,,,,,,,
SYN_00650,SEG_00_PAI_MED,Moderately Active Users,paid,13,medium,0.463,moderate_active,5,late_afternoon,afternoon,0.674,Balanced approach,TMPL_0012,16:00,push,TMPL_0012,13:00,push,TMPL_0012,16:00,push,TMPL_0012,13:00,push,TMPL_0012,16:00,push,,,,,,,,,,,,
SYN_00651,SEG_01_INA_CRI,Low Activity Users,inactive,66,critical,0.055,low_active,3,night,mid_morning,1.842,"Conservative, avoid fatigue",TMPL_0037,22:00,push,TMPL_0037,10:00,push,TMPL_0037,22:00,push,,,,,,,,,,,,,,,,,,
SYN_00652,SEG_00_TRI_HIG,Moderately Active Users,trial,0,high,0.309,low_active,1,late_afternoon,afternoon,2.096,"Conservative, avoid fatigue [GUARDRAIL APPLIED]",TMPL_0017,16:00,push,,,,,,,,,,,,,,,,,,,,,,,,
SYN_00653,SEG_00_TRI_HIG,Moderately Active Users,trial,0,high,0.194,low_active,1,late_afternoon,afternoon,2.096,"Conservative, avoid fatigue [GUARDRAIL APPLIED]",TMPL_0017,16:00,push,,,,,,,,,,,,,,,,,,,,,,,,
SYN_00654,SEG_01_INA_CRI,Low Activity Users,inactive,39,critical,0.022,low_active,3,night,mid_morning,1.842,"Conservative, avoid fatigue",TMPL_0037,22:00,push,TMPL_0037,10:00,push,TMPL_0037,22:00,push,,,,,,,,,,,,,,,,,,
SYN_00655,SEG_00_TRI_HIG,Moderately Active Users,trial,3,high,0.277,low_active,1,late_afternoon,afternoon,2.096,"Conservative, avoid fatigue [GUARDRAIL APPLIED]",TMPL_0017,16:00,push,,,,,,,,,,,,,,,,,,,,,,,,
SYN_00656,SEG_00_TRI_HIG,Moderately Active Users,trial,8,high,0.162,low_active,1,late_afternoon,afternoon,2.096,"Conservative, avoid fatigue [GUARDRAIL APPLIED]",TMPL_0017,16:00,push,,,,,,,,,,,,,,,,,,,,,,,,
SYN_00657,SEG_00_TRI_HIG,Moderately Active Users,trial,0,high,0.282,low_active,1,late_afternoon,afternoon,2.096,"Conservative, avoid fatigue [GUARDRAIL APPLIED]",TMPL_0017,16:00,push,,,,,,,,,,,,,,,,,,,,,,,,
SYN_00658,SEG_00_PAI_MED,Moderately Active Users,paid,11,medium,0.465,moderate_active,5,late_afternoon,afternoon,0.674,Balanced approach,TMPL_0012,16:00,push,TMPL_0012,13:00,push,TMPL_0012,16:00,push,TMPL_0012,13:00,push,TMPL_0012,16:00,push,,,,,,,,,,,,
SYN_00659,SEG_00_TRI_HIG,Moderately Active Users,trial,0,high,0.336,low_active,1,late_afternoon,afternoon,2.096,"Conservative, avoid fatigue [GUARDRAIL APPLIED]",TMPL_0017,16:00,push,,,,,,,,,,,,,,,,,,,,,,,,
SYN_00660,SEG_00_TRI_HIG,Moderately Active Users,trial,5,high,0.262,low_active,1,late_afternoon,afternoon,2.096,"Conservative, avoid fatigue [GUARDRAIL APPLIED]",TMPL_0017,16:00,push,,,,,,,,,,,,,,,,,,,,,,,,
SYN_00661,SEG_01_INA_CRI,Low Activity Users,inactive,0,critical,0.029,low_active,3,night,mid_morning,1.842,"Conservative, avoid fatigue",TMPL_0037,22:00,push,TMPL_0037,10:00,push,TMPL_0037,22:00,push,,,,,,,,,,,,,,,,,,
SYN_00662,SEG_00_PAI_MED,Moderately Active Users,paid,131,medium,0.299,low_active,3,late_afternoon,afternoon,0.674,"Conservative, avoid fatigue",TMPL_0012,16:00,push,TMPL_0012,13:00,push,TMPL_0012,16:00,push,,,,,,,,,,,,,,,,,,
SYN_00663,SEG_00_PAI_MED,Moderately Active Users,paid,36,medium,0.323,low_active,3,late_afternoon,afternoon,0.674,"Conservative, avoid fatigue",TMPL_0012,16:00,push,TMPL_0012,13:00,push,TMPL_0012,16:00,push,,,,,,,,,,,,,,,,,,
SYN_00664,SEG_00_PAI_MED,Moderately Active Users,paid,63,medium,0.447,moderate_active,5,late_afternoon,afternoon,0.674,Balanced approach,TMPL_0012,16:00,push,TMPL_0012,13:00,push,TMPL_0012,16:00,push,TMPL_0012,13:00,push,TMPL_0012,16:00,push,,,,,,,,,,,,
SYN_00665,SEG_00_PAI_MED,Moderately Active Users,paid,84,medium,0.443,moderate_active,5,late_afternoon,afternoon,0.674,Balanced approach,TMPL_0012,16:00,push,TMPL_0012,13:00,push,TMPL_0012,16:00,push,TMPL_0012,13:00,push,TMPL_0012,16:00,push,,,,,,,,,,,,
SYN_00666,SEG_01_CHU_CRI,Low Activity Users,churned,100,critical,0.019,low_active,3,afternoon,early_morning,1.83,"Conservative, avoid fatigue",TMPL_0030,13:00,push,TMPL_0030,07:00,push,TMPL_0027,13:00,push,,,,,,,,,,,,,,,,,,
SYN_00667,SEG_00_TRI_MED,Moderately Active Users,trial,13,medium,0.399,low_active,3,late_afternoon,evening,0.486,"Conservative, avoid fatigue",TMPL_0022,16:00,push,TMPL_0023,19:00,push,TMPL_0025,16:00,push,,,,,,,,,,,,,,,,,,
SYN_00668,SEG_01_INA_CRI,Low Activity Users,inactive,28,critical,0.025,low_active,3,night,mid_morning,1.842,"Conservative, avoid fatigue",TMPL_0037,22:00,push,TMPL_0037,10:00,push,TMPL_0037,22:00,push,,,,,,,,,,,,,,,,,,
SYN_00669,SEG_00_TRI_MED,Moderately Active Users,trial,17,medium,0.397,low_active,3,late_afternoon,evening,0.486,"Conservative, avoid fatigue",TMPL_0024,16:00,push,TMPL_0022,19:00,push,TMPL_0024,16:00,push,,,,,,,,,,,,,,,,,,
SYN_00670,SEG_00_TRI_HIG,Moderately Active Users,trial,9,high,0.226,low_active,1,late_afternoon,afternoon,2.096,"Conservative, avoid fatigue [GUARDRAIL APPLIED]",TMPL_0017,16:00,push,,,,,,,,,,,,,,,,,,,,,,,,
SYN_00671,SEG_00_PAI_MED,Moderately Active Users,paid,26,medium,0.455,moderate_active,5,late_afternoon,afternoon,0.674,Balanced approach,TMPL_0012,16:00,push,TMPL_0012,13:00,push,TMPL_0012,16:00,push,TMPL_0012,13:00,push,TMPL_0012,16:00,push,,,,,,,,,,,,
SYN_00672,SEG_00_PAI_MED,Moderately Active Users,paid,30,medium,0.473,moderate_active,5,late_afternoon,afternoon,0.674,Balanced approach,TMPL_0012,16:00,push,TMPL_0012,13:00,push,TMPL_0012,16:00,push,TMPL_0012,13:00,push,TMPL_0012,16:00,push,,,,,,,,,,,,
SYN_00673,SEG_00_PAI_HIG,Moderately Active Users,paid,0,high,0.356,low_active,1,afternoon,evening,2.148,"Conservative, avoid fatigue [GUARDRAIL APPLIED]",TMPL_0004,13:00,push,,,,,,,,,,,,,,,,,,,,,,,,
SYN_00674,SEG_00_PAI_LOW,Moderately Active Users,paid,84,low,0.429,moderate_active,5,late_afternoon,afternoon,1.614,Balanced approach,TMPL_0006,16:00,push,TMPL_0006,13:00,push,TMPL_0009,16:00,push,TMPL_0006,13:00,push,TMPL_0010,16:00,push,,,,,,,,,,,,
SYN_00675,SEG_00_PAI_LOW,Moderately Active Users,paid,83,low,0.662,moderate_active,5,late_afternoon,afternoon,1.614,Balanced approach,TMPL_0006,16:00,push,TMPL_0009,13:00,push,TMPL_0009,16:00,push,TMPL_0006,13:00,push,TMPL_0010,16:00,push,,,,,,,,,,,,
SYN_00676,SEG_00_PAI_LOW,Moderately Active Users,paid,52,low,0.499,moderate_active,5,late_afternoon,afternoon,1.614,Balanced approach,TMPL_0009,16:00,push,TMPL_0008,13:00,push,TMPL_0006,16:00,push,TMPL_0009,13:00,push,TMPL_0009,16:00,push,,,,,,,,,,,,
SYN_00677,SEG_01_INA_CRI,Low Activity Users,inactive,56,critical,0.047,low_active,3,night,mid_morning,1.842,"Conservative, avoid fatigue",TMPL_0037,22:00,push,TMPL_0037,10:00,push,TMPL_0037,22:00,push,,,,,,,,,,,,,,,,,,
SYN_00678,SEG_00_TRI_MED,Moderately Active Users,trial,0,medium,0.353,low_active,3,late_afternoon,evening,0.486,"Conservative, avoid fatigue",TMPL_0022,16:00,push,TMPL_0021,19:00,push,TMPL_0025,16:00,push,,,,,,,,,,,,,,,,,,
SYN_00679,SEG_00_PAI_MED,Moderately Active Users,paid,21,medium,0.425,moderate_active,5,late_afternoon,afternoon,0.674,Balanced approach,TMPL_0012,16:00,push,TMPL_0012,13:00,push,TMPL_0012,16:00,push,TMPL_0012,13:00,push,TMPL_0012,16:00,push,,,,,,,,,,,,
SYN_00680,SEG_00_PAI_LOW,Moderately Active Users,paid,77,low,0.516,moderate_active,5,late_afternoon,afternoon,1.614,Balanced approach,TMPL_0007,16:00,push,TMPL_0010,13:00,push,TMPL_0009,16:00,push,TMPL_0006,13:00,push,TMPL_0010,16:00,push,,,,,,,,,,,,
SYN_00681,SEG_00_TRI_HIG,Moderately Active Users,trial,0,high,0.333,low_active,1,late_afternoon,afternoon,2.096,"Conservative, avoid fatigue [GUARDRAIL APPLIED]",TMPL_0017,16:00,push,,,,,,,,,,,,,,,,,,,,,,,,
SYN_00682,SEG_00_PAI_HIG,Moderately Active Users,paid,0,high,0.231,low_active,1,afternoon,evening,2.148,"Conservative, avoid fatigue [GUARDRAIL APPLIED]",TMPL_0004,13:00,push,,,,,,,,,,,,,,,,,,,,,,,,
SYN_00683,SEG_00_PAI_MED,Moderately Active Users,paid,77,medium,0.489,moderate_active,5,late_afternoon,afternoon,0.674,Balanced approach,TMPL_0012,16:00,push,TMPL_0012,13:00,push,TMPL_0012,16:00,push,TMPL_0012,13:00,push,TMPL_0012,16:00,push,,,,,,,,,,,,
SYN_00684,SEG_00_PAI_MED,Moderately Active Users,paid,52,medium,0.448,moderate_active,5,late_afternoon,afternoon,0.674,Balanced approach,TMPL_0012,16:00,push,TMPL_0012,13:00,push,TMPL_0012,16:00,push,TMPL_0012,13:00,push,TMPL_0012,16:00,push,,,,,,,,,,,,
SYN_00685,SEG_00_PAI_LOW,Moderately Active Users,paid,23,low,0.654,moderate_active,5,late_afternoon,afternoon,1.614,Balanced approach,TMPL_0010,16:00,push,TMPL_0006,13:00,push,TMPL_0009,16:00,push,TMPL_0010,13:00,push,TMPL_0006,16:00,push,,,,,,,,,,,,
SYN_00686,SEG_00_PAI_MED,Moderately Active Users,paid,28,medium,0.517,moderate_active,5,late_afternoon,afternoon,0.674,Balanced approach,TMPL_0012,16:00,push,TMPL_0012,13:00,push,TMPL_0012,16:00,push,TMPL_0012,13:00,push,TMPL_0012,16:00,push,,,,,,,,,,,,
SYN_00687,SEG_00_PAI_LOW,Moderately Active Users,paid,20,low,0.543,moderate_active,5,late_afternoon,afternoon,1.614,Balanced approach,TMPL_0007,16:00,push,TMPL_0006,13:00,push,TMPL_0007,16:00,push,TMPL_0008,13:00,push,TMPL_0006,16:00,push,,,,,,,,,,,,
SYN_00688,SEG_01_INA_CRI,Low Activity Users,inactive,57,critical,0.02,low_active,3,night,mid_morning,1.842,"Conservative, avoid fatigue",TMPL_0037,22:00,push,TMPL_0037,10:00,push,TMPL_0037,22:00,push,,,,,,,,,,,,,,,,,,
SYN_00689,SEG_01_CHU_CRI,Low Activity Users,churned,94,critical,0.043,low_active,3,afternoon,early_morning,1.83,"Conservative, avoid fatigue",TMPL_0029,13:00,push,TMPL_0026,07:00,push,TMPL_0029,13:00,push,,,,,,,,,,,,,,,,,,
SYN_00690,SEG_01_CHU_CRI,Low Activity Users,churned,106,critical,0.075,low_active,3,afternoon,early_morning,1.83,"Conservative, avoid fatigue",TMPL_0029,13:00,push,TMPL_0028,07:00,push,TMPL_0027,13:00,push,,,,,,,,,,,,,,,,,,
SYN_00691,SEG_01_INA_CRI,Low Activity Users,inactive,26,critical,0.02,low_active,3,night,mid_morning,1.842,"Conservative, avoid fatigue",TMPL_0037,22:00,push,TMPL_0037,10:00,push,TMPL_0037,22:00,push,,,,,,,,,,,,,,,,,,
SYN_00692,SEG_01_CHU_CRI,Low Activity Users,churned,40,critical,0.043,low_active,3,afternoon,early_morning,1.83,"Conservative, avoid fatigue",TMPL_0027,13:00,push,TMPL_0028,07:00,push,TMPL_0027,13:00,push,,,,,,,,,,,,,,,,,,
SYN_00693,SEG_00_PAI_MED,Moderately Active Users,paid,69,medium,0.441,moderate_active,5,late_afternoon,afternoon,0.674,Balanced approach,TMPL_0012,16:00,push,TMPL_0012,13:00,push,TMPL_0012,16:00,push,TMPL_0012,13:00,push,TMPL_0012,16:00,push,,,,,,,,,,,,
SYN_00694,SEG_00_PAI_LOW,Moderately Active Users,paid,59,low,0.701,high_active,8,late_afternoon,afternoon,1.614,Maximum engagement,TMPL_0010,16:00,push,TMPL_0009,13:00,push,TMPL_0006,16:00,push,TMPL_0010,13:00,push,TMPL_0006,16:00,push,TMPL_0006,13:00,push,TMPL_0006,16:00,push,TMPL_0010,13:00,push,,,
SYN_00695,SEG_00_TRI_HIG,Moderately Active Users,trial,0,high,0.382,low_active,1,late_afternoon,afternoon,2.096,"Conservative, avoid fatigue [GUARDRAIL APPLIED]",TMPL_0017,16:00,push,,,,,,,,,,,,,,,,,,,,,,,,
SYN_00696,SEG_01_TRI_CRI,Low Activity Users,trial,155,critical,0.047,low_active,1,early_morning,mid_morning,2.032,"Conservative, avoid fatigue [GUARDRAIL APPLIED]",TMPL_0043,07:00,push,,,,,,,,,,,,,,,,,,,,,,,,
SYN_00697,SEG_01_CHU_CRI,Low Activity Users,churned,97,critical,0.039,low_active,3,afternoon,early_morning,1.83,"Conservative, avoid fatigue",TMPL_0026,13:00,push,TMPL_0028,07:00,push,TMPL_0030,13:00,push,,,,,,,,,,,,,,,,,,
SYN_00698,SEG_00_PAI_MED,Moderately Active Users,paid,37,medium,0.487,moderate_active,5,late_afternoon,afternoon,0.674,Balanced approach,TMPL_0012,16:00,push,TMPL_0012,13:00,push,TMPL_0012,16:00,push,TMPL_0012,13:00,push,TMPL_0012,16:00,push,,,,,,,,,,,,
SYN_00699,SEG_00_PAI_MED,Moderately Active Users,paid,81,medium,0.317,low_active,3,late_afternoon,afternoon,0.674,"Conservative, avoid fatigue",TMPL_0012,16:00,push,TMPL_0012,13:00,push,TMPL_0012,16:00,push,,,,,,,,,,,,,,,,,,
SYN_00700,SEG_00_TRI_HIG,Moderately Active Users,trial,0,high,0.289,low_active,1,late_afternoon,afternoon,2.096,"Conservative, avoid fatigue [GUARDRAIL APPLIED]",TMPL_0017,16:00,push,,,,,,,,,,,,,,,,,,,,,,,,
SYN_00701,SEG_00_TRI_HIG,Moderately Active Users,trial,11,high,0.28,low_active,1,late_afternoon,afternoon,2.096,"Conservative, avoid fatigue [GUARDRAIL APPLIED]",TMPL_0017,16:00,push,,,,,,,,,,,,,,,,,,,,,,,,
SYN_00702,SEG_00_TRI_HIG,Moderately Active Users,trial,0,high,0.164,low_active,1,late_afternoon,afternoon,2.096,"Conservative, avoid fatigue [GUARDRAIL APPLIED]",TMPL_0017,16:00,push,,,,,,,,,,,,,,,,,,,,,,,,
SYN_00703,SEG_01_CHU_CRI,Low Activity Users,churned,105,critical,0.036,low_active,3,afternoon,early_morning,1.83,"Conservative, avoid fatigue",TMPL_0027,13:00,push,TMPL_0029,07:00,push,TMPL_0029,13:00,push,,,,,,,,,,,,,,,,,,
